"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B28B17/0027","{Accessories for obtaining rubblestones}","","Cutting by pressing stone or stone-like materials","B28D1/222","","","","This place covers: E.g. block splitting assembly "
"B28B17/0036","{Cutting means, e.g. water jets}","","Cutting in general","B26D","","","","This place covers: This subgroup is complementary to  ,   and subgroups."
"B28B17/0045","{Tensioning devices for cutting means}","","","","","","",""
"B28B17/0054","{Cleaning devices for cutting means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B17/0063","{Control arrangements}","","Measuring; TestingControlling; Regulating","G01|G05","","","","This place covers: Control arrangements for both product inspection and operating conditions."
"B28B17/009","{Changing the forming elements, e.g. exchanging moulds, dies}","","Mounting of dies, platens or press rams","B30B15/026","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B17/02","Conditioning the material prior to shaping {(for mixtures containing clay or cement B28C)}","B28C","","","","","",""
"B28B19/00","Machines or methods for applying the material to surfaces to form a permanent layer thereon  (making shaped articles on mandrels B28B1/30; applying liquids or other fluent materials to surfaces in general B05C; glazing or engobing C04B; applying the material to walls or other fixed structures, see the relevant classes of section E)","B28B1/30|B05C|C04B|E","Layered products essentially comprising a water-setting substance","B32B13/00","","","The material (a) clay or other ceramic compositions; (b) slag;(c) mixtures with water-setting properties given by clay, cementitious material, or slag.Surfacesany kind of surface not restricted to any type of material",""
"B28B19/0007","{for producing articles with exposed aggregate}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B19/0023","{Lining the inner wall of hollow objects, e.g. pipes}","","Devices or appurtenances for use in, or in connection with, pipes or pipe systemsProtection of pipes or pipe fittings against corrosion or incrustation","F16L55/00|F16L58/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B19/0038","{lining the outer wall of hollow objects, e.g. pipes}","","Devices or appurtenances for use in, or in connection with, pipes or pipe systemsProtection of pipes or pipe fittings against corrosion or incrustation","F16L55/00|F16L58/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B19/0053","{to tiles, bricks or the like}","","Bricklaying machines in general","E04G21/22","","","","This place covers: Application to cladding elements. Illustrative example of subject matter classified in this group:"
"B28B19/0092","{to webs, sheets or the like, e.g. of paper, cardboard}","","Methods or apparatus for laminating","B32B37/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/00","Methods or machines specially adapted for the production of tubular articles","","Pipes Joints or fittings for pipes","F16L","","","",""
"B28B21/06","into moulds having sliding parts  (B28B21/26 takes precedence; forms, shutterings, or falsework for making rooms as a whole, whole stories, or whole buildings in situ E04G11/02)","B28B21/26|E04G11/02","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/08","by slip-casting; Moulds therefor","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/10","using compacting means","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/16","one or more mould elements","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/20","using inflatable cores, e.g. having a frame inside the inflatable part of the core  (connection of valves to inflatable elastic bodies B60C29/00)","B60C29/00","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/22","using rotatable mould or core parts","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/24","using compacting heads, rollers, or the like","","","","Compacting heads, rollers, or the like driven from beneath or followed by a sliding mould with particular inventive emphasis classify in: With a packer head serving as a sliding mould or provided with guiding means for feeding the material.","B28B21/26","","This place covers: Compacting heads, rollers, or the like when driven and suspended from above "
"B28B21/245","{using a horizontal compacting roller in a horizontally rotatable mould}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/26","with a packer head serving as a sliding mould or provided with guiding means for feeding the material","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/30","Centrifugal moulding","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/305","{Moulding machines with vertical rotation axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/44","by projecting, e.g. spraying","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/48","by wrapping, e.g. winding","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/52","by extruding","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/56","incorporating reinforcements {or inserts}","","","","","","","This place covers: Incorporating inserts and/or reinforcing members."
"B28B21/563","{Gaskets}","","With elastic sealing rings between pipe and socket, placed on the socket before connection.","F16L21/03","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/566","{Climbing elements}","","Climbing irons or the like","E06C9/04","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/64","Winding arrangements","","Methods, apparatus, or devices for covering or wrapping cores by winding webs, tapes, or filamentary material","B65H81/00","","","",""
"B28B21/70","by building-up from preformed elements","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/72","Producing multilayer tubes","","","","","","","This place covers: The preformed elements for producing multilayer tubes can be manufactured of any material."
"B28B21/78","with heating or cooling means, e.g. steam jackets","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/80","adapted to centrifugal or rotational moulding","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/86","Cores  (in general B28B7/00)","B28B7/00","Cores in general","B28B7/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/925","{for wrapping}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/94","for impregnating or coating by applying liquids or semi-liquids","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B21/965","{for grooving or corrugating}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/00","Arrangements specially adapted for the production of shaped articles with elements wholly or partly embedded in the moulding material; {Production of reinforced objects} (B28B21/00 takes precedence; in units for prefabricated buildings B28B7/22)","B28B21/00|B28B7/22","Reinforcing elements in general","E04C5/00","Machines or methods for applying the material to surfaces to form a permanent layer thereon should be classified in .","B28B19/00","","This place covers: Wherein the element which is wholly or partly embedded in the moulding material can be a reinforcing member, insert, moulding material component, gaskets, or the like; not being restricted by the choice of material."
"B28B23/0012","{Producing brick netting}","","Pavings made of prefabricated single units","E01C5/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/0043","{with gaskets or sealing elements, e.g. for tunnelings or man holes  (B28B21/563 takes precedence)}","B28B21/563","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/005","{with anchoring or fastening elements for the shaped articles}","","Connecting devices specially adapted for embedding in concreteMeans in or on the elements for connecting same to handling apparatus","E04B1/41|E04G21/142","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/0056","{Means for inserting the elements into the mould or supporting them in the mould  (B28B23/022 takes precedence)}","B28B23/022","Cores for anchor holes or the like","E05G15/04","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/0068","{Embedding lost cores}","","Non-reusable forms","E04G15/061","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/0075","{for decorative purposes}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/0081","{Embedding aggregates to obtain particular properties}","","","","","","","This place covers: Wherein the aggregates themselves contain particular properties."
"B28B23/02","wherein the elements are reinforcing members {(B28B23/0006 takes precedence)}","B28B23/0006","","","","","",""
"B28B23/022","{Means for inserting reinforcing members into the mould or for supporting them in the mould  (inserting during extrusion B28B3/2645)}","B28B3/2645","Mounting of reinforcing inserts","E04G21/12","","","",""
"B28B23/026","{Mould partitionning elements acting as supporting means in moulds, e.g. for elongated articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/028","{for double - wall articles}","","Moulds provided with means for tilting or inverting for making double wall panels","B28B7/085","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/04","the elements being stressed","","Mounting of reinforcing inserts; Prestressing","E04G21/12","","","",""
"B28B23/043","{Wire anchoring or tensioning means for the reinforcements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B23/046","{Post treatment to obtain pre-stressed articles}","","","","","","","This place covers: e.g. reinforcing members are stressed after the hardening of the element; Reinforcing members are introduced through (a) continuous opening(s) of the hardened element, are stressed and connected to the hardened element."
"B28B23/18","for the production of elongated articles  (B28B23/06 takes precedence)","B28B23/06","","","","","",""
