"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"D06F58/44","of conditioning or finishing, e.g. for smoothing or removing creases","","Steam generating arrangementsLaundry conditioning arrangementsSteam generators per se","D06F39/008|D06F58/203|F22B1/28","","","","This place covers: Control methods or control arrangements of laundry dryers having the purpose of conditioning or finishing the laundry, e.g. using a laundry-conditioning agent like water, steam, perfume, starch."
"D06F58/45","Cleaning or disinfection of machine parts, e.g. of heat exchangers or filters","","Control of cleaning or disinfection of washer-dryer parts, e.g. of washer-dryer tubsMethods for disinfecting the tub or the drum for washing machinesLaundry conditioning arrangementsLint collecting arrangements","D06F33/69|D06F35/008|D06F58/203|D06F58/22","Arrangements for disinfecting the tub or the drum are classified under .Devices for collecting lint or fluff are classified under .","D06F35/008|D06F58/22","","This place covers: Control methods or control arrangements having the purpose of cleaning or disinfecting of laundry dryer components, e.g. of the lint filter, condenser, air duct, etc."
"D06F58/46","Control of the operating time","","Control of the operating time of washer-dryersTiming arrangementsTime settingsTime, e.g. durationRemaining operation time; Remaining operational cycles","D06F33/70|D06F34/06|D06F2101/14|D06F2103/38|D06F2105/56","","","","This place covers: Control methods concerning the operating time, e.g. reduction of overall operating time."
"D06F58/48","Control of the energy consumption","","Control of the energy or water consumption (washer-dryers)Recovery arrangements or components, e.g. for the recovery of energy or water","D06F33/72|D06F39/006","","","","This place covers: The control of individual operational steps concerning the reduction of energy consumption."
"D06F58/50","Responding to irregular working conditions, e.g. malfunctioning of blowers","","Control of washer-dryers responding to irregular working conditions, e.g. malfunctioning of pumps","D06F33/74","","","","This place covers: The control of individual operational steps concerning the prevention and early detection of potentially dangerous or abnormal working conditions that might cause damage to the user and/or to the machine, e.g. clogging of the lint filter, laundry ignition, electric malfunctions, etc."
"D06F58/52","Preventing or reducing noise","","Control of washing machines characterised for preventing or reducing imbalance or noiseControl of washer-dryers for preventing or reducing imbalance or noiseArrangements for detecting or measuring imbalanceMountings, e.g. resilient mountings, for the rotary receptacle, motor, tub, or casing; Preventing or damping vibrations, for washing machinesDamping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets, for washing machines with a receptacle rotating or oscillating about a horizontal axisDamping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets for washing machines with a receptacle rotating or oscillating about a vertical axisParameters of unbalance or noise monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers","D06F33/48|D06F33/76|D06F34/16|D06F37/20|D06F37/225|D06F37/245|D06F2103/26","","","","This place covers: The control of individual operational steps to reduce and/or prevent imbalance or noise."
"D06F59/00","Supports adapted to retain the shape of particular articles being dried, e.g. incorporating heating means {(devices for retaining the shape of hats A42B1/002)}","A42B1/002","Apparatuses for changing the form and size of hats","A42C3/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F59/02","for garments","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F59/04","for gloves","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F59/06","for stockings","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F59/08","for curtains, table cloths, or other articles of sheet form","","Stretching devices for straining screensStretching printing fabricsQuilting framesFrames for embroidering, , Stretching frames","B07B1/48|B41F15/36|D05B39/005|D05C1/02|D05C9/04|D05C9/10|D06C3/08","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F61/00","Ironing machines using two or more co-operating pressing rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F61/02","with two rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F61/04","with three or more rollers one above the other","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F61/06","with successive pairs of rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F61/08","with one central roller co-operating with a plurality of circumferential rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F61/10","with two or more central rollers co-operating with a plurality of circumferential rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F63/00","Ironing machines having a roller or rollers coacting with a fixed or moving flat bed or table  (coverings or pads D06F83/00)","D06F83/00","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F63/02","with two or more rollers co-acting with a fixed or moving flat bed or table","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F65/00","Ironing machines with rollers rotating against curved surfaces","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F65/02","with one roller only","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F65/04","the bed being urged against the roller by hand or foot","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F65/06","the bed being urged against the roller by power","","","","","","","This place covers: Mechanical safety features."
"D06F65/08","the roller being urged against the bed","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F67/00","Details of ironing machines provided for in groups D06F61/00, D06F63/00, or D06F65/00  (coverings or pads for ironing or pressing members D06F83/00)","D06F61/00|D06F63/00|D06F65/00|D06F83/00","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F67/005","{Stands or cabinets}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F67/02","Rollers; Heating arrangements therefor","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F67/04","Arrangements for feeding or spreading the linen","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F67/06","Means for stripping the linen from the rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F67/08","Beds; Heating arrangements therefor","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F67/10","Driving arrangements","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F69/00","Ironing machines not otherwise provided for","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F69/02","using endless or other ironing or pressing belts or aprons","","","","","","","This place covers: Ironing machines comprising a moving endless belt pressed against a moveable roller."
