"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B60N2/3043","{about longitudinal axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3047","{the cushion being hinged at the back-rest}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/305","{the cushion being hinged on the vehicle frame}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3052","{about vertical axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3056","{along longitunal axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3059","{along transversal axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3063","{by composed movement}","","","","","","Composed movementA movement of a cushion which is composed by different movements at the same time (not sequentielly) e.g. the front end of the cushions slides longitudinally while the back end moves about a rod.",""
"B60N2/3065","{in a longitudinal-vertical plane}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3068","{in a longitudinal-transversal plane}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/307","{in a transversal-vertical plane}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3075","{stowed in recess  (B60N2/3079 takes precedence)}","B60N2/3079","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3077","{stowed in the luggage compartment}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3079","{in a recess}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3084","{Disappearing in a recess of the back-rest}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3086","{Disappearing in a recess of the cushion}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/309","{rods}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3093","{slides}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3095","{Auxiliary rear seats accessible from outside the vehicle when in an in-use position}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3097","{Dismountable seats storable in a non-use position  (B60N2/015, B60N2/28 take precedence)}","B60N2/015|B60N2/28","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/34","into a bed","","Sleeping arrangements in caravans","B60P3/38","","","",""
"B60N2/345","{by adding parts}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/36","into a loading platform {(B60N2/065 takes precedence)}","B60N2/065","Ski-bags","B60R5/006","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/366","{characterised by the locking device}","","","","","","","This place covers: Seats with locking means at the upper end of the backrest (e.g. connecting the backrest to the car body) without additional option of adjustment of the reclining angle of the back-rest."
"B60N2/38","specially constructed for use on tractors or like off-road vehicles","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/39","Seats tiltable to compensate for roll inclination of vehicles","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/40","saddle type","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/42","the seat constructed to protect the occupant from the effect of abnormal g-forces, e.g. crash or safety seats  (for protecting children B60N2/26; arm-rests B60N2/75; head-rests B60N2/888)","B60N2/26|B60N2/75|B60N2/888","built-in air bags","B60R21/207","","","",""
"B60N2/4221","{due to impact coming from the front}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/4228","{due to impact coming from the rear}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/4235","{transversal}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/4242","{vertical}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/4249","{fixed structures, i.e. where neither the seat nor a part thereof are displaced during a crash}","","Seats or parts thereof being displaced during a crash","B60N2002/247","","","","This place covers: Seats with rigid structures which keep their form and which are not displaced during a vehicle crash Illustrative example of subject matter classified in this group."
"B60N2/4256","{the shape of the seat being specially adapted for a particular purpose or for particular vehicles}","","","","","","","This place covers: Seats with adaptations for special vehicles, e.g. for race cars having different requirements than for a normal vehilce. Illustrative example of subject matter classified in this group."
"B60N2/4263","{with anti-submarining systems}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/42709","{involving residual deformation or fracture of the structure}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/42718","{with anti-submarining systems}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/42745","{of the back-rest  (B60N2/433 takes precedence; higher part of the back-rest moving together with the headrest B60N2/888)}","B60N2/433|B60N2/888","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/42754","{of the cushion}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/42763","{with anti-submarining systems}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/42781","{mechanical triggering}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/4279","{electric or electronic triggering}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/433","Safety locks for back-rests, e.g. with locking bars activated by inertia","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/50","Seat suspension devices","","Vehicle suspension arrangements","B60G","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/54","using mechanical springs","","springs in general","F16F","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5614","{by liquid}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5628","{coming from the vehicle ventilation system, e.g. air-conditioning system}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5685","{Resistance}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5692","{Refrigerating means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
